"date","votingId","legislator","party","region","vote","photoUrl","videoUrl"
"2010-06-23 23:11:37",1891,"ASEF, Daniel Edgardo","Peronista Córdoba Ciudadana","Córdoba","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4834.jpg",
"2010-06-23 23:11:37",1891,"ASPIAZU, Lucio Bernardo","Unión Cívica Radical","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4745.jpg",
"2010-06-23 23:11:37",1891,"ATANASOF, Alfredo Néstor","Peronismo Federal","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A1795.jpg",
"2010-06-23 23:11:37",1891,"BALDATA, Griselda Angela","Coalición Cívica","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4630.jpg",
"2010-06-23 23:11:37",1891,"BARBIERI, Mario Leandro","Unión Cívica Radical","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4813.jpg",
"2010-06-23 23:11:37",1891,"BARRANDEGUY, Raúl Enrique","Frente para la Victoria - PJ","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4748.jpg",
"2010-06-23 23:11:37",1891,"BARRIOS, Miguel Angel","Partido Socialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4622.jpg",
"2010-06-23 23:11:37",1891,"BASTEIRO, Sergio Ariel","Nuevo Encuentro Popular y Solidario","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4078.jpg",
"2010-06-23 23:11:37",1891,"BEDANO, Nora Esther","Frente para la Victoria - PJ","Córdoba","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4649.jpg",
"2010-06-23 23:11:37",1891,"BELOUS, Nélida","Proyecto Progresista","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4658.jpg",
"2010-06-23 23:11:37",1891,"BENAS, Verónica Claudia","SI por la Unidad Popular","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4610.jpg",
"2010-06-23 23:11:37",1891,"BENEDETTI, Atilio Francisco Salvador","Unión Cívica Radical","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4774.jpg",
"2010-06-23 23:11:37",1891,"BERNAL, María Eugenia","Frente para la Victoria - PJ","Jujuy","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4821.jpg",
"2010-06-23 23:11:37",1891,"BERTOL, Paula María","Propuesta Republicana","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4469.jpg",
"2010-06-23 23:11:37",1891,"BERTONE, Rosana Andrea","Frente para la Victoria - PJ","Tierra del Fuego","ABSTENCION","https://votaciones.hcdn.gob.ar/public/diputados/images/A4080.jpg",
"2010-06-23 23:11:37",1891,"BIANCHI, Ivana María","Peronismo Federal","San Luis","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4585.jpg",
"2010-06-23 23:11:37",1891,"BIDEGAIN, Gloria Mercedes","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4621.jpg",
"2010-06-23 23:11:37",1891,"BLANCO DE PERALTA, Blanca","Frente para la Victoria - PJ","Santa Cruz","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4750.jpg",
"2010-06-23 23:11:37",1891,"BONASSO, Miguel Luis","Diálogo por Buenos Aires","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4324.jpg",
"2010-06-23 23:11:37",1891,"BRILLO, José Ricardo","Movimiento Popular Neuquino","Neuquén","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4516.jpg",
"2010-06-23 23:11:37",1891,"BRUE, Daniel Agustín","Frente Cívico por Santiago","Santiago del Estero","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4539.jpg",
"2010-06-23 23:11:37",1891,"BULLRICH, Esteban  José","Propuesta Republicana","C.A.B.A.","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4471.jpg",
"2010-06-23 23:11:37",1891,"BULLRICH, Patricia","Coalición Cívica","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4665.jpg",
"2010-06-23 23:11:37",1891,"BURYAILE, Ricardo","Unión Cívica Radical","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4757.jpg",
"2010-06-23 23:11:37",1891,"CALCHAQUI, Mariel","Frente para la Victoria - PJ","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4652.jpg",
"2010-06-23 23:11:37",1891,"CAMAÑO, Graciela","Peronista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3457.jpg",
"2010-06-23 23:11:37",1891,"CARCA, Elisa Beatriz","Coalición Cívica","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4680.jpg",
"2010-06-23 23:11:37",1891,"CARDELLI, Jorge Justo","Movimiento Proyecto Sur","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4794.jpg",
"2010-06-23 23:11:37",1891,"CARLOTTO, Remo Gerardo","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4438.jpg",
"2010-06-23 23:11:37",1891,"CARRANZA, Carlos Alberto","Peronismo Federal","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4810.jpg",
"2010-06-23 23:11:37",1891,"CARRIÓ, Elisa María Avelina","Coalición Cívica","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3815.jpg",
"2010-06-23 23:11:37",1891,"CASAÑAS, Juan Francisco","Unión Cívica Radical","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4747.jpg",
"2010-06-23 23:11:37",1891,"CASELLES, Graciela María","Frente para la Victoria - Partido Bloqui","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4633.jpg",
"2010-06-23 23:11:37",1891,"CASTALDO, Norah Susana","Unión Cívica Radical","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4721.jpg",
"2010-06-23 23:11:37",1891,"CASTAÑON, Hugo","Unión Cívica Radical","Rio Negro","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4754.jpg",
"2010-06-23 23:11:37",1891,"CEJAS, Jorge Alberto","Frente para la Victoria - PJ","Rio Negro","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4593.jpg",
"2010-06-23 23:11:37",1891,"CHEMES, Jorge Omar","Unión Cívica Radical","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4746.jpg",
"2010-06-23 23:11:37",1891,"CHIENO, María Elena","Frente para la Victoria - PJ","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4772.jpg",
"2010-06-23 23:11:37",1891,"CHIQUICHANO, Rosa Laudelina","Frente para la Victoria - PJ","Chubut","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4623.jpg",
"2010-06-23 23:11:37",1891,"CICILIANI, Alicia Mabel","Partido Socialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4756.jpg",
"2010-06-23 23:11:37",1891,"CIGOGNA, Luis Francisco Jorge","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4162.jpg",
"2010-06-23 23:11:37",1891,"COMELLI, Alicia Marcela","Movimiento Popular Neuquino","Neuquén","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4331.jpg",
"2010-06-23 23:11:37",1891,"COMI, Carlos Marcelo","Coalición Cívica","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4780.jpg",
"2010-06-23 23:11:37",1891,"CONTI, Diana Beatriz","Frente para la Victoria - PJ","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4440.jpg",
"2010-06-23 23:11:37",1891,"CORDOBA, Stella Maris","Frente para la Victoria - PJ","Tucumán","ABSTENCION","https://votaciones.hcdn.gob.ar/public/diputados/images/A4095.jpg",
"2010-06-23 23:11:37",1891,"CORTINA, Roy","Partido Socialista","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4611.jpg",
"2010-06-23 23:11:37",1891,"COSTA, Eduardo Raúl","Unión Cívica Radical","Santa Cruz","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4755.jpg",
"2010-06-23 23:11:37",1891,"CREMER DE BUSTI, María Cristina","Peronismo Federal","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4600.jpg",
"2010-06-23 23:11:37",1891,"CUCCOVILLO, Ricardo Oscar","Partido Socialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4688.jpg",
"2010-06-23 23:11:37",1891,"CURRILEN, Oscar Rubén","Peronista","Chubut","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4819.jpg",
"2010-06-23 23:11:37",1891,"CUSINATO, Gustavo","Unión Cívica Radical","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4060.jpg",
"2010-06-23 23:11:37",1891,"DAHER, Zulema Beatríz","Peronismo Federal","Salta","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3467.jpg",
"2010-06-23 23:11:37",1891,"DAMILANO GRIVARELLO, Viviana Mónica","Frente para la Victoria - PJ","Chaco","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4597.jpg",
"2010-06-23 23:11:37",1891,"DATO, Alfredo Carlos","Frente para la Victoria - PJ","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4614.jpg",
"2010-06-23 23:11:37",1891,"DE LA ROSA, Maria Graciela","Frente para la Victoria - PJ","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4336.jpg",
"2010-06-23 23:11:37",1891,"DE MARCHI, Omar Bruno","Demócrata de Mendoza","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4507.jpg",
"2010-06-23 23:11:37",1891,"DE NARVAEZ, Francisco","Peronismo Federal","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4441.jpg",
"2010-06-23 23:11:37",1891,"DE PRAT GAY, Alfonso","Coalición Cívica","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4800.jpg",
"2010-06-23 23:11:37",1891,"DEL CAMPILLO, Héctor Eduardo","Unión Cívica Radical","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4619.jpg",
"2010-06-23 23:11:37",1891,"di TULLIO, Juliana","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4443.jpg",
"2010-06-23 23:11:37",1891,"DIAZ BANCALARI, José María","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A19.jpg",
"2010-06-23 23:11:37",1891,"DIAZ ROIG, Juan Carlos","Frente para la Victoria - PJ","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4500.jpg",
"2010-06-23 23:11:37",1891,"DIAZ, Susana Eladia","Frente para la Victoria - PJ","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4341.jpg",
"2010-06-23 23:11:37",1891,"DONDA PÉREZ, Victoria Analía","Libres del Sur","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4657.jpg",
"2010-06-23 23:11:37",1891,"ERRO, Norberto Pedro","Unión Cívica Radical","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4650.jpg",
"2010-06-23 23:11:37",1891,"ESPINDOLA, Gladys Susana","Unión Cívica Radical","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4820.jpg",
"2010-06-23 23:11:37",1891,"FADEL, Patricia Susana","Frente para la Victoria - PJ","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4344.jpg",
"2010-06-23 23:11:37",1891,"FADUL, Liliana","Partido Federal Fueguino","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4741.jpg",
"2010-06-23 23:11:37",1891,"FAUSTINELLI, Hipólito","Unión Cívica Radical","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4804.jpg",
"2010-06-23 23:11:37",1891,"FAVARIO, Carlos Alberto","Demócrata Progresista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4744.jpg",
"2010-06-23 23:11:37",1891,"FEIN, Mónica Hayde","Partido Socialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4629.jpg",
"2010-06-23 23:11:37",1891,"FELIX, Omar","Frente para la Victoria - PJ","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4785.jpg",
"2010-06-23 23:11:37",1891,"FELLNER, Eduardo Alfredo","Frente para la Victoria - PJ","Jujuy","PRESIDENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4674.jpg",
"2010-06-23 23:11:37",1891,"FERNANDEZ BASUALDO, Luis María","Frente para la Victoria - PJ","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4612.jpg",
"2010-06-23 23:11:37",1891,"FERNANDEZ, Rodolfo Alfredo","Unión Cívica Radical","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4760.jpg",
"2010-06-23 23:11:37",1891,"FERRA DE BARTOL, Margarita","Frente para la Victoria - PJ","San Juan","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4524.jpg",
"2010-06-23 23:11:37",1891,"FERRARI, Gustavo Alfredo","Peronismo Federal","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4767.jpg",
"2010-06-23 23:11:37",1891,"FIAD, Mario Raymundo","Unión Cívica Radical","Jujuy","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4737.jpg",
"2010-06-23 23:11:37",1891,"FIOL, Paulina Esther","Frente para la Victoria - PJ","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4350.jpg",
"2010-06-23 23:11:37",1891,"FLORES, Héctor Toty","Coalición Cívica","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A51086.jpg",
"2010-06-23 23:11:37",1891,"FORCONI, Juan Carlos","Peronismo Federal","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4758.jpg",
"2010-06-23 23:11:37",1891,"FORTE, Ulises Umberto","Unión Cívica Radical","La Pampa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4777.jpg",
"2010-06-23 23:11:37",1891,"FORTUNA, Francisco José","Córdoba Federal","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4795.jpg",
"2010-06-23 23:11:37",1891,"GALLARDO, Miriam Graciela del Valle","Frente para la Victoria - PJ","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4778.jpg",
"2010-06-23 23:11:37",1891,"GAMBARO, Natalia","Peronismo Federal","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4768.jpg",
"2010-06-23 23:11:37",1891,"GARCIA, Irma Adriana","Peronismo Federal","La Pampa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4648.jpg",
"2010-06-23 23:11:37",1891,"GARCÍA, María Teresa","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4447.jpg",
"2010-06-23 23:11:37",1891,"GARCIA, Susana Rosa","Coalición Cívica","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4352.jpg",
"2010-06-23 23:11:37",1891,"GARDELLA, Patricia Susana","Corriente de Pensamiento Federal","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4696.jpg",
"2010-06-23 23:11:37",1891,"GARNERO, Estela Ramona","Córdoba Federal","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4803.jpg",
"2010-06-23 23:11:37",1891,"GERMANO, Daniel","Peronismo Federal","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4751.jpg",
"2010-06-23 23:11:37",1891,"GIANNETTASIO, Graciela María","Frente para la Victoria - PJ","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4694.jpg",
"2010-06-23 23:11:37",1891,"GIL LAVEDRA, Ricardo Rodolfo","Unión Cívica Radical","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4787.jpg",
"2010-06-23 23:11:37",1891,"GIL LOZANO, Claudia Fernanda","Coalición Cívica","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4669.jpg",
"2010-06-23 23:11:37",1891,"GIOJA, Juan Carlos","Frente para la Victoria - PJ","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4354.jpg",
"2010-06-23 23:11:37",1891,"GIUBERGIA, Miguel Angel","Unión Cívica Radical","Jujuy","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A3682.jpg",
"2010-06-23 23:11:37",1891,"GIUDICI, Silvana Myriam","Unión Cívica Radical","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4356.jpg",
"2010-06-23 23:11:37",1891,"GODOY, Ruperto Eduardo","Frente para la Victoria - PJ","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4357.jpg",
"2010-06-23 23:11:37",1891,"GONZÁLEZ, Gladys Esther","Propuesta Republicana","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4771.jpg",
"2010-06-23 23:11:37",1891,"GONZALEZ, Juan Dante","Frente para la Victoria - PJ","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4640.jpg",
"2010-06-23 23:11:37",1891,"GONZALEZ, Nancy Susana","Frente para la Victoria - PJ","Chubut","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4571.jpg",
"2010-06-23 23:11:37",1891,"GRANADOS, Dulce","Frente para la Victoria - PJ","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A3458.jpg",
"2010-06-23 23:11:37",1891,"GRIBAUDO, Christian Alejandro","Propuesta Republicana","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4692.jpg",
"2010-06-23 23:11:37",1891,"GULLO, Juan Carlos Dante","Frente para la Victoria - PJ","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4641.jpg",
"2010-06-23 23:11:37",1891,"GUZMAN, Olga Elizabeth","Movimiento Popular Neuquino","Neuquén","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4823.jpg",
"2010-06-23 23:11:37",1891,"HELLER, Carlos Salomón","Nuevo Encuentro Popular y Solidario","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4763.jpg",
"2010-06-23 23:11:37",1891,"HERRERA, José Alberto","Frente Cívico por Santiago","Santiago del Estero","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4595.jpg",
"2010-06-23 23:11:37",1891,"HOTTON, Cynthia Liliana","Valores para mi País","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4670.jpg",
"2010-06-23 23:11:37",1891,"IBARRA, Eduardo Mauricio","Peronismo Federal","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4770.jpg",
"2010-06-23 23:11:37",1891,"IBARRA, Vilma Lidia","Nuevo Encuentro Popular y Solidario","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4668.jpg",
"2010-06-23 23:11:37",1891,"IGLESIAS, Fernando Adolfo","Coalición Cívica","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4666.jpg",
"2010-06-23 23:11:37",1891,"IRRAZABAL, Juan Manuel","Frente para la Victoria - PJ","Misiones","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4361.jpg",
"2010-06-23 23:11:37",1891,"ITURRASPE, Nora Graciela","SI por la Unidad Popular","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4814.jpg",
"2010-06-23 23:11:37",1891,"JURI, Mariana","Unión Cívica Radical","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4734.jpg",
"2010-06-23 23:11:37",1891,"KATZ, Daniel","Unión Cívica Radical","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4686.jpg",
"2010-06-23 23:11:37",1891,"KENNY, Eduardo Enrique Federico","Unión Cívica Radical","La Pampa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4604.jpg",
"2010-06-23 23:11:37",1891,"KIRCHNER, Néstor Carlos","Frente para la Victoria - PJ","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4815.jpg",
"2010-06-23 23:11:37",1891,"KORENFELD, Beatriz Liliana","Frente para la Victoria - PJ","Santa Cruz","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4589.jpg",
"2010-06-23 23:11:37",1891,"KUNKEL, Carlos Miguel","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4446.jpg",
